# Lyresong Tabulature Format
# Title: Iliad Book 2 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Iliad Book 2 - 877/877 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

  1  | F4= E4= E4= G4 E4 G4= E4 G4 E4= C5 C5 C5= B4 C5 A4= C5=      | Ἄλλοι μέν ῥα θεοί τε καὶ ἀνέρες ἱπποκορυσταὶ                                     | 0.756
  2  | D5-C5 C5= A4= C5 G4 G4= F4 F4 G4= B4 E4 G4= F4 F4 G4= F4=    | εὗδον παννύχιοι, Δία δ’οὐκ ἔχε νήδυμος ὕπνος,                                    | 0.753
  3  | A4= A4 F4 A4= D5= A4= A4 A4 B4= D5 A4 A4= B4 G4 D5-C5 A4=    | ἀλλ’ ὅ γε μερμήριζε κατὰ φρένα ὡς Ἀχιλῆα                                         | 0.740
  4  | B4= D5= B4= D5 D5 A4= F4 G4 C5= F4 G4 E4= G4 A4 D5= B4-G4    | τιμήσῃ, ὀλέσῃ δὲ πολέας ἐπὶ νηυσὶν Ἀχαιῶν.                                       | 0.750
  5  | D5= B4 G4 F4= G4 B4 C5= B4 D5 D5= C5= D5= C5 A4 C5= D5=      | Ἥδε δέ οἱ κατὰ θυμὸν ἀρίστη φαίνετο βουλή,                                       | 0.734
  6  | D5= C5 D5 C5= D5 D5 B4= D5 B4 D5= B4 D5 B4-A4 B4 D5 B4= G4=  | πέμψαι ἐπ’ Ἀτρεΐδῃ Ἀγαμέμνονι οὖλον ὄνειρον·                                     | 0.728
  7  | D5= A4= A4= D5= C5= D5 D5 A4= C5 D5 G4= E4 G4 D5= B4=        | καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα·                                         | 0.742
  8  | G4= D5 D5 C5-A4 B4 D5 G4= E4 G4 F4= A4 E4 B4-G4 B4 G4 C5= D5-B4 | βάσκ’ ἴθι οὖλε ὄνειρε θοὰς ἐπὶ νῆας Ἀχαιῶν·                                      | 0.705
  9  | C5= D5= B4= D5 D5 B4= D5 B4 D5= B4 A4 G4= B4 D5 B4= G4=      | ἐλθὼν ἐς κλισίην Ἀγαμέμνονος Ἀτρεΐδαο                                            | 0.758
 10  | D5= A4 A4 B4= B4 D5 B4= A4 A4 A4= D5 F4 A4= A4 A4 D5= G4=    | πάντα μάλ’ ἀτρεκέως ἀγορευέμεν ὡς ἐπιτέλλω·                                      | 0.764
 11  | B4= B4-A4 C5= D5 D5 C5= D5 D5 C5= A4 D5 B4= G4 E4 F4= A4=    | θωρῆξαί ἑ κέλευε κάρη κομόωντας Ἀχαιοὺς                                          | 0.768
 12  | G4= B4 D5 A4= A4-F4 E4= C5 D5 C5= D5 D5 G4= D5 D5 B4= B4=    | πανσυδίῃ· νῦν γάρ κεν ἕλοι πόλιν εὐρυάγυιαν                                      | 0.722
 13  | D5= C5= D5= B4 G4 F4= G4 G4 D5= C5 D5 D5= C5 D5 A4= B4=      | Τρώων· οὐ γὰρ ἔτ’ ἀμφὶς Ὀλύμπια δώματ’ ἔχοντες                                   | 0.757
