# Lyresong Tabulature Format
# Title: Odyssey Book 3 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Odyssey Book 3 - 497/497 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

  1  | G4= G4 F4 E4= F4 B4 A4= A4 C5 B4= B4 G4 B4= D5 B4 B4= G4=    | Ἠέλιος δ’ἀνόρουσε, λιπὼν περικαλλέα λίμνην,                                      | 0.772
  2  | F4= G4 A4 B4= B4 D5 C5= A4 G4 A4= G4 D5 C5= D5 C5 D5= C5=    | οὐρανὸν ἐς πολύχαλκον, ἵν’ ἀθανάτοισι φαείνοι                                    | 0.767
  3  | E4= F4= F4-E4 B4 B4 B4-A4 B4 B4 A4= D5= G4= B4 D5 C5= A4=    | καὶ θνητοῖσι βροτοῖσιν ἐπὶ ζείδωρον ἄρουραν·                                     | 0.702
  4  | F4= C5 D5 C5= G4= B4-G4 A4 C5 A4= D5 A4 A4= D5 D5 B4= E4=    | οἱ δὲ Πύλον, Νηλῆος ἐυκτίμενον πτολίεθρον,                                       | 0.714
  5  | B4-A4 B4= G4= F4 E4 G4= B4 D5 D5= B4= D5= G4 B4 D5= B4=      | ἷξον· τοὶ δ’ἐπὶ θινὶ θαλάσσης ἱερὰ ῥέζον,                                        | 0.710
  6  | D5= B4= A4= D5 B4 G4= F4 A4 D5= B4 D5 A4= C5 D5 D5= C5=      | ταύρους παμμέλανας, ἐνοσίχθονι κυανοχαίτῃ.                                       | 0.754
  7  | B4= D5 B4 D5= D5 D5 B4= A4= C5= D5 G4 F4= F4 D5 D5= B4=      | ἐννέα δ’ἕδραι ἔσαν, πεντακόσιοι δ’ἐν ἑκάστῃ                                      | 0.723
  8  | D5= D5 A4 D5= D5= C5= B4 D5 D5= G4 E4 G4= D5 C5 D5= D5=      | ἥατο καὶ προύχοντο ἑκάστοθι ἐννέα ταύρους.                                       | 0.733
  9  | D5-B4 C5= D5= D5 D5 B4= B4 G4 A4-F4 E4 B4 A4= B4 D5 D5= D5=  | εὖθ’ οἱ σπλάγχνα πάσαντο, θεῷ δ’ἐπὶ μηρί’ ἔκαιον,                                | 0.738
 10  | C5= G4= F4= G4 G4 E4= E4 E4 B4= B4 G4 A4= C5 B4 D5= C5=      | οἱ δ’ἰθὺς κατάγοντο ἰδ’ ἱστία νηὸς ἐίσης                                         | 0.752
 11  | G4-F4 D5 D5 D5= A4= C5= A4= D5= G4 E4 G4= F4 F4 A4= C5=      | στεῖλαν ἀείραντες, τὴν δ’ὥρμισαν, ἐκ δ’ἔβαν αὐτοί·                               | 0.689
 12  | D5= D5 G4 G4= D5 B4 B4= B4= D5= B4-G4 A4-F4 A4 C5 D5= F4=    | ἐκ δ’ἄρα Τηλέμαχος νηὸς βαῖν’, ἦρχε δ’Ἀθήνη.                                     | 0.718
 13  | C5= D5 D5 C5= D5 D5 B4= G4 E4 A4= B4= B4-A4 B4 D5 D5= C5=    | τὸν προτέρη προσέειπε θεά, γλαυκῶπις Ἀθήνη·                                      | 0.735
 14  | A4= A4 A4 A4= B4= G4= A4 C5 E4= B4-A4 F4= A4= G4= B4=        | Τηλέμαχ’, οὐ μέν σε χρὴ ἔτ’ αἰδοῦς, οὐδ’ ἠβαιόν·                                 | 0.729
 15  | C5= A4 F4 G4= A4= F4= F4 G4 B4= B4= B4= A4 B4 B4= B4=        | τοὔνεκα γὰρ καὶ πόντον ἐπέπλως, ὄφρα πύθηαι                                      | 0.677
 16  | A4= A4 D5 C5= D5 G4 G4-F4 E4 A4 G4= A4 B4 D5= C5 D5 D5= C5=  | πατρός, ὅπου κύθε γαῖα καὶ ὅν τινα πότμον ἐπέσπεν.                               | 0.739
 17  | D5= D5 A4 D5-B4 D5= B4= D5 B4 D5= A4 F4 G4= C5 D5 C5= C5=    | ἀλλ’ ἄγε νῦν ἰθὺς κίε Νέστορος ἱπποδάμοιο·                                       | 0.722
 18  | D5= B4 G4 E4= G4 A4 B4-A4 C5 D5 C5= D5= B4= D5 D5 B4= A4=    | εἴδομεν ἥν τινα μῆτιν ἐνὶ στήθεσσι κέκευθε.                                      | 0.700
 19  | D5= A4= A4= A4 F4 G4= B4 D5 B4= G4= G4= D5 B4 D5= B4=        | λίσσεσθαι δέ μιν αὐτός, ὅπως νημερτέα εἴπῃ·                                      | 0.704
 20  | D5-C5 F4= A4= A4 D5 B4= D5 G4 G4= B4= A4= D5 G4 G4= A4=      | ψεῦδος δ’οὐκ ἐρέει· μάλα γὰρ πεπνυμένος ἐστί.                                    | 0.698
 21  | B4= B4-G4 B4= D5 A4 C5= F4= G4= D5 D5 B4= D5 D5 D5= G4=      | τὴν δ’αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα·                                       | 0.703
 22  | F4= F4= G4-F4 F4 G4 E4= G4-F4 E4= B4= D5= C5 C5 B4= D5=      | Μέντορ, πῶς τ’ἄρ’ ἴω; πῶς τ’ἂρ προσπτύξομαι αὐτόν;                               | 0.713
 23  | A4= A4 A4 B4= D5= A4= F4 F4 D5= A4= A4= A4 A4 C5-B4 G4=      | οὐδέ τί πω μύθοισι πεπείρημαι πυκινοῖσιν·                                        | 0.676
 24  | F4= G4= B4-G4 D5 B4 D5= D5 G4 D5= D5 C5 A4= C5 D5 D5= G4=    | αἰδὼς δ’αὖ νέον ἄνδρα γεραίτερον ἐξερέεσθαι.                                     | 0.759
 25  | D5= C5-A4 C5= D5 D5 G4= D5 D5 D5= B4= A4-F4 C5 C5 D5= D5=    | τὸν δ’αὖτε προσέειπε θεά, γλαυκῶπις Ἀθήνη·                                       | 0.703
 26  | C5= D5 B4 D5= C5 D5 B4= G4 E4 A4= B4 G4 B4-A4 C5 D5 D5= C5=  | Τηλέμαχ’, ἄλλα μὲν αὐτὸς ἐνὶ φρεσὶ σῇσι νοήσεις,                                 | 0.748
 27  | G4= G4 G4 G4= A4= F4= C5 D5 D5= B4 G4 C5= A4 G4 B4= G4=      | ἄλλα δὲ καὶ δαίμων ὑποθήσεται· οὐ γὰρ ὀίω                                        | 0.758
 28  | A4= C5 D5 B4-G4 E4 D5 D5= B4 A4 D5= C5= D5= D5 D5 D5= C5=    | οὔ σε θεῶν ἀέκητι γενέσθαι τε τραφέμεν τε.                                       | 0.679
 29  | B4= D5 B4 G4= D5= B4= D5= D5= C5 A4 F4= G4 A4 D5= C5=        | ὣς ἄρα φωνήσασ’ ἡγήσατο Παλλὰς Ἀθήνη                                             | 0.710
 30  | E4= G4 D5 D5= D5 D5 D5= D5 D5 D5= C5 D5 A4-F4 D5 B4 A4-F4 F4= | καρπαλίμως· ὁ δ’ἔπειτα μετ’ ἴχνια βαῖνε θεοῖο.                                   | 0.760
 31  | C5-A4 F4= G4= G4 D5 D5= B4= C5-A4 D5 D5 B4= C5 D5 D5= G4=    | ἷξον δ’ἐς Πυλίων ἀνδρῶν ἄγυρίν τε καὶ ἕδρας,                                     | 0.693
 32  | B4= D5 C5 D5= B4= B4-A4 C5 D5 B4= D5 B4 G4= E4 G4 B4-A4 C5=  | ἔνθ’ ἄρα Νέστωρ ἧστο σὺν υἱάσιν, ἀμφὶ δ’ἑταῖροι                                  | 0.726
 33  | B4-A4 B4= D5= D5 B4 G4= D5 B4 D5= B4= D5= C5 D5 B4= D5=      | δαῖτ’ ἐντυνόμενοι κρέα τ’ὤπτων ἄλλα τ’ἔπειρον.                                   | 0.699
 34  | E4= F4= A4-G4 G4= G4= B4 A4 G4= G4 E4 G4-F4 C5 C5 C5= A4=    | οἱ δ’ὡς οὖν ξείνους ἴδον, ἁθρόοι ἦλθον ἅπαντες,                                  | 0.709
 35  | B4= C5= D5= D5= B4= G4 F4 E4= G4 D5 C5= D5 D5 C5= D5=        | χερσίν τ’ἠσπάζοντο καὶ ἑδριάασθαι ἄνωγον.                                        | 0.742
 36  | A4-F4 A4= A4= G4 D5 D5= D5= D5= B4 G4 G4= D5 D5 C5= G4=      | πρῶτος Νεστορίδης Πεισίστρατος ἐγγύθεν ἐλθὼν                                     | 0.705
 37  | C5= D5 D5 C5= D5 B4 B4-A4 C5 D5 D5= C5= A4= G4 E4 F4= A4=    | ἀμφοτέρων ἕλε χεῖρα καὶ ἵδρυσεν παρὰ δαιτὶ                                       | 0.706
 38  | D5= B4 C5 D5= G4 B4 B4-A4 F4 E4 G4= B4 D5 C5= B4 D5 B4= D5=  | κώεσιν ἐν μαλακοῖσιν ἐπὶ ψαμάθοις ἁλίῃσιν                                        | 0.745
 39  | A4= D5 D5 D5= D5= D5= B4 D5 D5= G4 E4 B4= C5 D5 A4= C5-A4    | πάρ τε κασιγνήτῳ Θρασυμήδεϊ καὶ πατέρι ᾧ·                                        | 0.728
