# Lyresong Tabulature Format
# Title: Odyssey Book 22 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Odyssey Book 22 - 501/501 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

  1  | B4= G4 B4 G4= D5= C5= A4 D5 B4= D5 D5 C5= A4 F4 A4= C5=      | αὐτὰρ ὁ γυμνώθη ῥακέων πολύμητις Ὀδυσσεύς,                                       | 0.733
  2  | G4-F4 F4 D5 D5= C5 C5 B4= C5 A4 F4= G4 A4 A4= G4 D5 D5= D5=  | ἆλτο δ’ἐπὶ μέγαν οὐδόν, ἔχων βιὸν ἠδὲ φαρέτρην                                   | 0.757
  3  | C5= A4-F4 G4= D5= A4= B4 D5 D5= C5= D5= D5 D5 G4= B4=        | ἰῶν ἐμπλείην, ταχέας δ’ἐκχεύατ’ ὀϊστοὺς                                          | 0.722
  4  | B4= D5-B4 D5= D5 D5 D5-B4 B4 B4 G4= C5= A4-F4 A4 D5 G4= A4=  | αὐτοῦ πρόσθε ποδῶν, μετὰ δὲ μνηστῆρσιν ἔειπεν·                                   | 0.718
  5  | A4-F4 G4= C5= G4 D5 G4= E4 B4 D5= C5 A4 G4= B4 D5 D5= D5=    | οὗτος μὲν δὴ ἄεθλος ἀάατος ἐκτετέλεσται·                                         | 0.761
  6  | B4-A4 B4-A4 C5= A4 B4 D5= B4 G4 F4= E4= G4= D5 B4 C5= D5=    | νῦν αὖτε σκοπὸν ἄλλον, ὃν οὔ πώ τις βάλεν ἀνήρ,                                  | 0.684
  7  | D5= G4 F4 E4= F4 D5 G4= B4 D5 G4= F4 G4 G4-F4 A4 B4 D5= C5=  | εἴσομαι, αἴ κε τύχωμι, πόρῃ δέ μοι εὖχος Ἀπόλλων.                                | 0.730
  8  | B4-A4 B4 A4 C5= D5 D5 B4= D5= D5= B4 C5 D5= A4 F4 E4= G4=    | ἦ καὶ ἐπ’ Ἀντινόῳ ἰθύνετο πικρὸν ὀϊστόν.                                         | 0.723
  9  | B4= E4 G4 A4= C5 A4 F4= F4 A4 A4= C5= A4= B4 G4 G4= G4=      | ἤτοι ὁ καλὸν ἄλεισον ἀναιρήσεσθαι ἔμελλε,                                        | 0.747
 10  | D5= C5 A4 D5= C5= A4= F4= G4= A4 C5 D5= A4 B4 D5= B4=        | χρύσεον ἄμφωτον, καὶ δὴ μετὰ χερσὶν ἐνώμα,                                       | 0.708
 11  | D5= B4 D5 C5= D5= C5= D5 D5 C5= D5 B4 G4= E4 G4 B4= B4-A4    | ὄφρα πίοι οἴνοιο· φόνος δέ οἱ οὐκ ἐνὶ θυμῷ                                       | 0.722
