# Lyresong Tabulature Format
# Title: Iliad Book 23 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Iliad Book 23 - 897/897 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

  1  | A4= C5= A4= B4 B4 A4= A4 A4 A4= G4 F4 A4= B4 A4 G4= E4=      | ὣς οἳ μὲν στενάχοντο κατὰ πτόλιν· αὐτὰρ Ἀχαιοὶ                                   | 0.769
  2  | A4-F4 G4= D5= D5-B4 B4= G4 C5 C5= D5= D5= D5 D5 D5= A4=      | ἦ ἐ πεὶ δὴ νῆας τε καὶ Ἑλλήσποντον ἵκοντο,                                       | 0.750
  3  | G4= A4 F4 A4= D5= D5= D5 B4 G4= B4 D5 C5-A4 C5 D5 D5= B4=    | οἳ μὲν ἄρ’ ἐσκίδναντο ἑὴν ἐπὶ νῆα ἕκαστος,                                       | 0.718
  4  | C5= D5 D5 B4= G4= D5= B4= D5= D5= C5= A4 B4 C5= D5=          | Μυρμιδόνας δ’οὐκ εἴα ἀ ποσκίδνασθαι Ἀχιλλεύς,                                    | 0.721
  5  | G4= G4 F4 F4-E4 G4 D5 A4= A4 B4 A4= B4 D5 C5= D5 C5 D5= C5=  | ἀλλ’ ὅ γε οἷς ἑτάροισι φιλοπτολέμοισι μετηύδα·                                   | 0.748
  6  | E4= A4 A4 F4= F4 D5 B4= G4 E4 A4= F4 A4 E4= G4 B4 B4-A4 B4=  | Μυρμιδόνες ταχύπωλοι ἐμοὶ ἐρίηρες ἑταῖροι                                        | 0.765
  7  | D5= G4= A4= C5 D5 A4= E4 G4 D5= D5 B4 D5= C5 A4 D5= A4=      | μὴ δή πω ὑπ’ ὄχεσφι λυώμεθα μώνυχας ἵππους,                                      | 0.755
  8  | E4= C5= D5-B4 D5= A4= G4 G4 D5= D5 D5 C5-A4 A4 C5 D5= B4=    | ἀλλ’ αὐτοῖς ἵπποισι καὶ ἅρμασιν ἆσσον ἰόντες                                     | 0.701
  9  | D5= G4= B4= D5= G4= F4 G4 G4= D5 D5 C5= C5 D5 D5= A4=        | Πάτροκλον κλαίωμεν· ὃ γὰρ γέρας ἐστὶ θανόντων.                                   | 0.754
 10  | B4= D5 G4 B4= G4 E4 B4-A4 F4 E4 G4= D5= C5= D5 D5 B4= D5=    | αὐτὰρ ἐπεί κ’ὀλοοῖο τεταρπώμεσθα γόοιο,                                          | 0.693
 11  | D5= A4= B4= D5 G4 B4= D5= D5= A4 D5 D5= D5 D5 D5= C5=        | ἵππους λυσάμενοι δορπήσομεν ἐνθάδε πάντες.                                       | 0.701
 12  | D5= D5 D5 D5= D5= D5= D5 C5 B4= D5 G4 C5-A4 C5 F4 F4= G4=    | ὣς ἔφαθ’, οἳ δ’ᾤμωξαν ἀολλέες, ἦρχε δ’Ἀχιλλεύς.                                  | 0.702
 13  | E4= E4= B4= A4 E4 G4= C5 A4 A4= E4 F4 A4= A4 E4 E4= E4=      | οἳ δὲ τρὶς περὶ νεκρὸν ἐΰτριχας ἤλασαν ἵππους                                    | 0.773
 14  | B4= D5 C5 C5= F4 F4 B4= G4 A4 G4= B4 E4 G4= F4 F4 A4-G4 C5=  | μυρόμενοι· μετὰ δέ σφι Θέτις γόου ἵμερον ὦρσε.                                   | 0.769
 15  | D5= A4= B4= D5 B4 A4= D5= G4= C5 D5 D5= D5 D5 G4= A4-F4      | δεύοντο ψάμαθοι, δεύοντο δὲ τεύχεα φωτῶν                                         | 0.699
 16  | C5= C5 A4 A4-G4 A4= B4= D5 G4 F4= A4= A4= F4 B4 G4= B4=      | δάκρυσι· τοῖον γὰρ πόθεον μήστωρα φόβοιο.                                        | 0.682
 17  | B4-G4 G4 G4 A4= A4 D5 G4= E4 F4 D5-B4 G4= B4-G4 C5 D5 G4= G4= | τοῖσι δὲ Πηλεΐδης ἁδινοῦ ἐξῆρχε γόοιο                                            | 0.718
 18  | B4-G4 G4 E4 G4= C5 D5 D5= D5 D5 G4= D5= D5= B4 A4 D5= D5=    | χεῖρας ἐπ’ ἀνδροφόνους θέμενος στήθεσσιν ἑταίρου·                                | 0.746
 19  | B4-A4 C5 D5 B4-A4 D5= B4= G4 E4 F4= A4 D5 B4= D5 D5 C5= D5=  | χαῖρέ μοι ὦ Πάτροκλε καὶ εἰν Ἀΐδαο δόμοισι·                                      | 0.734
 20  | D5= G4 F4 D5= A4= B4= B4 D5 D5= D5 D5 B4= C5 A4 D5= D5=      | πάντα γὰρ ἤδη τοι τελέω τὰ πάροιθεν ὑπέστην                                      | 0.732
 21  | D5= B4 G4 B4-A4 F4 D5 B4= D5= B4= G4 E4 G4= B4 D5 C5= D5=    | Ἕκτορα δεῦρ’ ἐρύσας δώσειν κυσὶν ὠμὰ δάσασθαι,                                   | 0.697
 22  | F4= F4 F4 C5= G4 A4 F4= F4 A4 F4-E4 A4 B4 D5= B4 D5 D5= B4=  | δώδεκα δὲ προπάροιθε πυρῆς ἀποδειροτομήσειν                                      | 0.742
 23  | D5= G4= E4= G4 C5 B4= G4 B4 B4= B4 D5 B4= G4 E4 G4= A4=      | Τρώων ἀγλαὰ τέκνα σέθεν κταμένοιο χολωθείς.                                      | 0.770
 24  | B4-A4 B4 D5 D5= C5 A4 B4-A4 F4 G4 B4= D5 C5 D5= B4 D5 D5= C5= | ἦ ῥα καὶ Ἕκτορα δῖον ἀεικέα μήδετο ἔργα                                          | 0.735
 25  | D5= D5 A4 D5= A4 C5 C5= F4 C5 D5= B4 D5 G4= F4 A4 D5= G4=    | πρηνέα πὰρ λεχέεσσι Μενοιτιάδαο τανύσσας                                         | 0.759
 26  | G4= F4 D5 D5= B4= D5= D5 A4 D5= D5= D5= C5 D5 D5= B4=        | ἐν κονίῃς· οἳ δ’ἔντε’ ἀφωπλίζοντο ἕκαστος                                        | 0.689
 27  | D5= G4 F4 F4= D5= A4= C5 D5 D5= G4= B4= D5 D5 D5= D5=        | χάλκεα μαρμαίροντα, λύον δ’ὑψηχέας ἵππους,                                       | 0.684
 28  | G4= G4-F4 A4= G4 G4 F4= G4 A4 D5= C5 D5 C5= D5 D5 B4= A4=    | κὰδ δ’ἷζον παρὰ νηῒ ποδώκεος Αἰακίδαο                                            | 0.752
 29  | G4= D5 G4 C5= A4 B4 A4-F4 D5 D5 A4= B4 D5 D5= D5 D5 D5= C5=  | μυρίοι· αὐτὰρ ὃ τοῖσι τάφον μενοεικέα δαίνυ.                                     | 0.730
 30  | A4= C5= D5= A4 A4 F4= C5 A4 D5= G4 F4 C5= D5 D5 D5= B4=      | πολλοὶ μὲν βόες ἀργοὶ ὀρέχθεον ἀμφὶ σιδήρῳ                                       | 0.762
 31  | B4= D5 B4 G4= E4= G4= D5 C5 D5= G4= B4= D5 B4 B4-A4 B4=      | σφαζόμενοι, πολλοὶ δ’ὄϊες καὶ μηκάδες αἶγες·                                     | 0.682
 32  | F4= G4= B4= D5 D5 D5= B4 D5 D5= D5 D5 F4= D5 D5 D5= C5-A4    | πολλοὶ δ’ἀργιόδοντες ὕες θαλέθοντες ἀλοιφῇ                                       | 0.771
 33  | D5= D5 D5 B4= C5 C5 A4= G4 A4 C5= D5 G4 F4= D5= D5= B4=      | εὑόμενοι τανύοντο διὰ φλογὸς Ἡφαίστοιο·                                          | 0.758
 34  | D5= D5= G4= A4 D5 A4= G4 A4 D5= D5 D5 D5= B4 C5 C5-A4 F4=    | πάντῃ δ’ἀμφὶ νέκυν κοτυλήρυτον ἔρρεεν αἷμα.                                      | 0.755
 35  | C5= G4= D5= A4 C5 G4= B4 G4 G4= G4 F4 F4= G4 C5 C5= A4=      | αὐτὰρ τόν γε ἄνακτα ποδώκεα Πηλεΐωνα                                             | 0.759
 36  | G4= F4 C5 D5= C5 A4 B4-G4 B4 D5 G4= E4 G4 B4-G4 B4 C5 D5= C5-A4 | εἰς Ἀγαμέμνονα δῖον ἄγον βασιλῆες Ἀχαιῶν                                         | 0.700
 37  | A4= C5-A4 F4= D5 D5 D5= D5 D5 D5= A4= D5= D5 D5 G4= D5-B4    | σπουδῇ παρπεπιθόντες ἑταίρου χωόμενον κῆρ.                                       | 0.705
 38  | B4= D5 B4 D5= C5 D5 B4= G4 B4 D5= C5 D5 B4-A4 C5 D5 D5= B4=  | οἳ δ’ὅτε δὴ κλισίην Ἀγαμέμνονος ἷξον ἰόντες,                                     | 0.742
 39  | F4= D5 B4 D5= D5= B4= A4 A4 C5= D5= D5= C5 D5 G4= B4=        | αὐτίκα κηρύκεσσι λιγυφθόγγοισι κέλευσαν                                          | 0.681
 40  | B4= E4 E4 B4= D5-C5 B4= D5 D5 B4= B4 G4 B4= B4 D5 F4= A4=    | ἀμφὶ πυρὶ στῆσαι τρίποδα μέγαν, εἰ πεπίθοιεν                                     | 0.738
 41  | A4= B4 D5 D5= D5= C5= D5 D5 D5= D5 B4 D5= D5 D5 F4= A4=      | Πηλεΐδην λούσασθαι ἄπο βρότον αἱματόεντα.                                        | 0.737
 42  | A4= C5 A4 E4= A4-F4 G4= C5 D5 B4-G4 A4 B4 D5= D5 D5 C5= A4=  | αὐτὰρ ὅ γ’ἠρνεῖτο στερεῶς, ἐπὶ δ’ὅρκον ὄμοσσεν·                                  | 0.692
 43  | C5= A4= A4-G4 E4= G4= E4 F4 G4-F4 D5 G4 G4= B4 D5 B4= D5=    | οὐ μὰ Ζῆν’, ὅς τίς τε θεῶν ὕπατος καὶ ἄριστος,                                   | 0.709
 44  | A4= D5 G4 G4= D5 D5 D5= D5 D5 D5= G4 F4 A4-F4 E4 B4 D5= D5=  | οὐ θέμις ἐστὶ λοετρὰ καρήατος ἆσσον ἱκέσθαι                                      | 0.763
 45  | C5= D5 B4 D5= C5= D5= D5 B4 G4= E4 B4 B4-A4 C5 D5 B4-A4 C5=  | πρίν γ’ἐνὶ Πάτροκλον θέμεναι πυρὶ σῆμά τε χεῦαι                                  | 0.681
 46  | D5= G4= E4= G4 D5 D5= B4 B4 B4= D5 B4 D5= B4 B4 C5-A4 D5=    | κείρασθαί τε κόμην, ἐπεὶ οὔ μ’ἔτι δεύτερον ὧδε                                   | 0.763
 47  | D5= D5 D5 A4= C5 D5 D5= D5= G4= C5= B4-G4 G4 D5 D5= D5=      | ἵξετ’ ἄχος κραδίην ὄφρα ζωοῖσι μετείω.                                           | 0.714
 48  | B4= D5= B4= B4-A4 F4= E4 G4 B4-A4 C5= D5= B4 D5 B4= D5=      | ἀλλ’ ἤτοι νῦν μὲν στυγερῇ πειθώμεθα δαιτί·                                       | 0.731
 49  | C5-A4 C5= D5= A4 A4 D5= G4= A4= D5-B4 D5= D5= G4= E4=        | ἠῶθεν δ’ὄτρυνον ἄναξ ἀνδρῶν Ἀγάμεμνον                                            | 0.762
 50  | D5= A4= A4= D5 A4 F4= F4 A4 A4= B4-A4 A4= F4 F4 G4= A4=      | ὕλην τ’ἀξέμεναι παρά τε σχεῖν ὅσσ’ ἐπιεικὲς                                      | 0.693
 51  | C5= A4 D5 B4= D5 D5 A4= B4 G4 C5= D5 D5 C5= B4 D5 D5= F4=    | νεκρὸν ἔχοντα νέεσθαι ὑπὸ ζόφον ἠερόεντα,                                        | 0.761
 52  | D5= D5= C5= A4-F4 A4= C5 E4 B4= D5 D5 C5= D5 G4 A4= C5-A4    | ὄφρ’ ἤτοι τοῦτον μὲν ἐπιφλέγῃ ἀκάματον πῦρ                                       | 0.742
 53  | B4-A4 C5 A4 F4= G4= B4-A4 F4= E4= G4 B4 D5= B4 D5 B4= D5=    | θᾶσσον ἀπ’ ὀφθαλμῶν, λαοὶ δ’ἐπὶ ἔργα τράπωνται.                                  | 0.724
 54  | E4= D5 G4 C5= D5 D5 D5-B4 D5 D5 B4= D5 D5 A4= A4 D5 G4= E4=  | ὣς ἔφαθ’, οἳ δ’ἄρα τοῦ μάλα μὲν κλύον ἠδὲ πίθοντο.                               | 0.726
 55  | B4= D5 D5 B4= D5 C5 D5= C5 A4 F4= D5= B4= G4 D5 B4= D5=      | ἐσσυμένως δ’ἄρα δόρπον ἐφοπλίσσαντες ἕκαστοι                                     | 0.722
 56  | F4= F4= F4= G4 A4 B4= A4 A4 A4= A4 G4 A4= G4 E4 C5= A4=      | δαίνυντ’, οὐδέ τι θυμὸς ἐδεύετο δαιτὸς ἐΐσης.                                    | 0.771
 57  | B4= D5 A4 D5= D5 A4 E4= B4 E4 E4= E4 E4 E4= G4 F4 B4= B4=    | αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο,                                      | 0.769
 58  | F4= A4= G4= D5= C5= D5 D5 D5= G4 D5 B4= A4 D5 D5= G4=        | οἳ μὲν κακκείοντες ἔβαν κλισίην δὲ ἕκαστος,                                      | 0.740
 59  | C5= D5 D5 C5= D5 A4 B4= G4 F4 A4= D5= C5= D5 C5 D5= C5=      | Πηλεΐδης δ’ἐπὶ θινὶ πολυφλοίσβοιο θαλάσσης                                       | 0.725
 60  | F4-E4 F4 G4 A4= G4 D5 C5= D5 D5 A4= G4 A4 B4= B4 D5 G4= F4=  | κεῖτο βαρὺ στενάχων πολέσιν μετὰ Μυρμιδόνεσσιν                                   | 0.751
 61  | F4= C5 A4 B4-G4 D5 D5 D5= D5 D5 D5= C5 D5 C5= D5= D5= G4=    | ἐν καθαρῷ, ὅθι κύματ’ ἐπ’ ἠϊόνος κλύζεσκον·                                      | 0.748
 62  | B4-G4 E4 B4 D5= D5 D5 C5= C5 D5 F4= E4 A4 D5= B4 B4 D5= D5-B4 | εὖτε τὸν ὕπνος ἔμαρπτε λύων μελεδήματα θυμοῦ                                     | 0.758
 63  | D5= B4 G4 A4= C5 B4 C5= D5 B4 D5= D5 C5 D5= B4 G4 B4-A4 F4=  | νήδυμος ἀμφιχυθείς· μάλα γὰρ κάμε φαίδιμα γυῖα                                   | 0.762
 64  | D5= G4 C5 D5= D5= D5= B4 A4 D5= D5 D5 C5= B4 D5 D5= D5=      | Ἕκτορ’ ἐπαΐσσων προτὶ Ἴλιον ἠνεμόεσσαν·                                          | 0.725
 65  | B4-A4 C5 D5 F4= A4= B4= D5= B4= B4-A4 G4= B4= B4-A4 C5=      | ἦλθε δ’ἐπὶ ψυχὴ Πατροκλῆος δειλοῖο                                               | 0.757
 66  | A4= A4= B4-G4 D5 D5 G4= E4 B4 D5= A4 F4 E4= F4 A4 A4-F4 A4=  | πάντ’ αὐτῷ μέγεθός τε καὶ ὄμματα κάλ’ ἐϊκυῖα                                     | 0.744
 67  | G4= A4= B4= G4= G4-F4 G4 G4 F4= G4 A4 D5= C5 B4 D5= C5=      | καὶ φωνήν, καὶ τοῖα περὶ χροῒ εἵματα ἕστο·                                       | 0.735
 68  | B4-A4 B4 A4 G4= E4 G4 B4-A4 F4= A4= B4= B4-A4 C5 D5 C5= D5=  | στῆ δ’ἄρ’ ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν·                                | 0.718
 69  | D5= A4= A4= B4 G4 B4-A4 F4 A4 B4= D5 B4 D5= B4 G4 B4= D5-C5  | εὕδεις, αὐτὰρ ἐμεῖο λελασμένος ἔπλευ Ἀχιλλεῦ.                                    | 0.723
 70  | E4= E4= B4= G4= G4= G4 A4 A4= G4= B4= C5 A4 A4= G4=          | οὐ μέν μευ ζώοντος ἀκήδεις, ἀλλὰ θανόντος·                                       | 0.708
 71  | C5= C5 A4 C5= C5 D5 G4= G4 A4 G4= G4 B4 G4= F4 G4 B4= B4=    | θάπτέ με ὅττι τάχιστα πύλας Ἀΐδαο περήσω.                                        | 0.808
 72  | G4-F4 G4 G4 D5= C5= D5= C5= D5= D5= C5= A4 B4 D5= C5=        | τῆλέ με εἴργουσι ψυχαὶ εἴδωλα καμόντων,                                          | 0.732
 73  | B4= C5 D5 B4= D5= B4= D5 B4 A4= F4 E4 B4-A4 F4 G4 B4-A4 B4=  | οὐδέ μέ πω μίσγεσθαι ὑπὲρ ποταμοῖο ἐῶσιν,                                        | 0.690
 74  | B4= D5= C5= D5 D5 B4= G4 G4 F4= G4 A4 B4= D5 C5 D5= D5-C5    | ἀλλ’ αὔτως ἀλάλημαι ἀν’ εὐρυπυλὲς Ἄϊδος δῶ.                                      | 0.761
 75  | C5= B4= A4= F4= A4-F4 G4 B4 D5= G4 G4 F4= F4 F4 A4-F4 A4=    | καί μοι δὸς τὴν χεῖρ’· ὀλοφύρομαι, οὐ γὰρ ἔτ’ αὖτις                              | 0.743
 76  | A4= G4 E4 E4= B4 C5 F4= C5 C5 D5= D5 B4 E4= G4 C5 A4= A4=    | νίσομαι ἐξ Ἀΐδαο, ἐπήν με πυρὸς λελάχητε.                                        | 0.776
 77  | B4= A4= B4= C5= D5= B4 D5 B4= D5 D5 B4= G4 B4 D5= B4=        | οὐ μὲν γὰρ ζωοί γε φίλων ἀπάνευθεν ἑταίρων                                       | 0.735
 78  | A4= B4= B4= D5 A4 A4= A4= D5= A4 F4 A4= F4 A4 A4= G4=        | βουλὰς ἑζόμενοι βουλεύσομεν, ἀλλ’ ἐμὲ μὲν κὴρ                                    | 0.711
 79  | C5= D5 B4 A4= F4 A4 C5= D5= B4= D5 B4 G4= D5 B4 G4= B4=      | ἀμφέχανε στυγερή, ἥ περ λάχε γιγνόμενόν περ·                                     | 0.723
 80  | E4= E4 F4 G4= C5-A4 D5-B4 G4 A4 D5-B4 B4 D5 D5= D5 B4 G4= A4-F4 | καὶ δὲ σοὶ αὐτῷ μοῖρα, θεοῖς ἐπιείκελ’ Ἀχιλλεῦ,                                  | 0.682
 81  | D5= B4 D5 D5= D5= B4= F4= C5= A4 D5 G4= G4 G4 D5= D5=        | τείχει ὕπο Τρώων εὐηφενέων ἀπολέσθαι.                                            | 0.702
 82  | A4= A4 F4 B4= E4 D5 D5= A4 G4 B4= G4 G4 A4= A4 D5 A4= C5=    | ἄλλο δέ τοι ἐρέω καὶ ἐφήσομαι αἴ κε πίθηαι·                                      | 0.764
 83  | E4= F4 G4 G4-F4 G4 D5 C5= D5 C5 D5= C5 G4 G4= B4 A4 G4= G4-F4 | μὴ ἐμὰ σῶν ἀπάνευθε τιθήμεναι ὀστέ’ Ἀχιλλεῦ,                                     | 0.739
 84  | B4= D5 B4-A4 F4= E4 D5 C5= D5 G4 A4= B4 D5 C5= D5 D5 C5= D5= | ἀλλ’ ὁμοῦ ὡς ἐτράφημεν ἐν ὑμετέροισι δόμοισιν,                                   | 0.760
 85  | F4-E4 G4 A4 G4= F4 G4 D5= C5 B4 D5= C5 A4 B4= C5 D5 B4= B4=  | εὖτέ με τυτθὸν ἐόντα Μενοίτιος ἐξ Ὀπόεντος                                       | 0.755
 86  | D5= G4 G4 G4= D5 B4 F4= A4= B4= B4 D5 D5= D5 B4 D5= D5-B4    | ἤγαγεν ὑμέτερόνδ’ ἀνδροκτασίης ὕπο λυγρῆς,                                       | 0.708
 87  | D5= B4 B4 B4-G4 D5 C5 C5-A4 F4 G4 D5= D5 A4 E4= G4 D5 D5= D5= | ἤματι τῷ ὅτε παῖδα κατέκτανον Ἀμφιδάμαντος                                       | 0.718
 88  | D5= C5 B4 D5= B4 D5 B4= G4= A4= B4 D5 B4= G4 E4 G4= B4=      | νήπιος οὐκ ἐθέλων ἀμφ’ ἀστραγάλοισι χολωθείς·                                    | 0.729
 89  | F4= F4 G4 B4= B4 G4 A4= D5= B4= G4 F4 A4= A4 F4 F4= C5=      | ἔνθά με δεξάμενος ἐν δώμασιν ἱππότα Πηλεὺς                                       | 0.725
 90  | D5= F4 G4 B4= D5 D5 B4= D5= C5= A4 D5 A4= B4 D5 D5= B4=      | ἔτραφέ τ’ἐνδυκέως καὶ σὸν θεράποντ’ ὀνόμηνεν·                                    | 0.713
 91  | B4= D5 B4 E4= A4 F4 A4-G4 B4 G4 A4= F4 A4 A4= A4 C5 D5= E4=  | ὣς δὲ καὶ ὀστέα νῶϊν ὁμὴ σορὸς ἀμφικαλύπτοι                                      | 0.744
 92  | G4= E4 F4 E4= G4 G4 A4= G4= B4= C5 C5 A4= A4 G4 A4= G4=      | χρύσεος ἀμφιφορεύς, τόν τοι πόρε πότνια μήτηρ.                                   | 0.722
 93  | F4= D5 D5 C5= D5 B4 G4= G4 G4 G4= G4 G4 E4= F4 E4 F4= G4=    | τὸν δ’ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς·                                 | 0.793
 94  | D5= B4 G4 F4= D5= B4= C5 D5 G4= B4-A4 C5= D5= B4= D5=        | τίπτέ μοι ἠθείη κεφαλὴ δεῦρ’ εἰλήλουθας                                          | 0.716
 95  | A4= A4= D5-C5 A4 D5 G4= G4 A4 D5= B4 B4 F4= F4 A4 A4= A4=    | καί μοι ταῦτα ἕκαστ’ ἐπιτέλλεαι; αὐτὰρ ἐγώ τοι                                   | 0.745
 96  | D5= C5 D5 G4= B4 D5 B4= G4= D5= B4 A4 F4= A4 B4 D5= B4=      | πάντα μάλ’ ἐκτελέω καὶ πείσομαι ὡς σὺ κελεύεις.                                  | 0.725
 97  | B4= C5 D5 B4-A4 B4= B4-A4 B4 D5 B4= G4 E4 F4= G4 B4 D5= B4=  | ἀλλά μοι ἆσσον στῆθι· μίνυνθά περ ἀμφιβαλόντε                                    | 0.723
 98  | B4= D5= C5= D5 G4 G4-F4 A4 A4 G4= D5= C5= D5 D5 C5= D5=      | ἀλλήλους ὀλοοῖο τεταρπώμεσθα γόοιο.                                              | 0.723
 99  | C5= D5 B4 G4= D5= B4= A4= D5= B4 G4 E4= G4 D5 C5= D5=        | ὣς ἄρα φωνήσας ὠρέξατο χερσὶ φίλῃσιν                                             | 0.687
100  | C5= D5 B4 D5= G4= B4= G4 E4 G4= A4 C5 D5= D5 C5 A4= G4=      | οὐδ’ ἔλαβε· ψυχὴ δὲ κατὰ χθονὸς ἠΰτε καπνὸς                                      | 0.750
101  | D5= G4 E4 B4= B4= B4-G4 B4 G4 E4= G4 D5 A4= F4 A4 C5= D5=    | ᾤχετο τετριγυῖα· ταφὼν δ’ἀνόρουσεν Ἀχιλλεὺς                                      | 0.739
102  | A4= A4 A4 B4= B4 D5 C5= C5 D5 C5= C5 C5 B4= B4 D5 A4= A4=    | χερσί τε συμπλατάγησεν, ἔπος δ’ὀλοφυδνὸν ἔειπεν·                                 | 0.755
103  | B4= D5 C5 B4-A4 F4 E4 F4= G4 B4 A4= C5 D5 C5= D5 D5 C5= D5=  | ὢ πόποι ἦ ῥά τίς ἐστι καὶ εἰν Ἀΐδαο δόμοισι                                      | 0.745
104  | E4= G4= F4= D5= D5= G4 A4 B4= D5 D5 D5= D5 B4 D5= B4=        | ψυχὴ καὶ εἴδωλον, ἀτὰρ φρένες οὐκ ἔνι πάμπαν·                                    | 0.742
105  | F4= A4 A4 A4= F4= E4= A4= E4= B4-A4 C5= F4= G4-F4 F4=        | παννυχίη γάρ μοι Πατροκλῆος δειλοῖο                                              | 0.757
106  | G4= G4 D5 C5= D5= D5= G4 D5 A4= F4 G4 G4= A4 D5 G4= E4=      | ψυχὴ ἐφεστήκει γοόωσά τε μυρομένη τε,                                            | 0.727
107  | B4= D5 D5 C5= D5 D5 B4= D5 D5 C5= D5 C5 D5= C5 A4 G4= B4-A4  | καί μοι ἕκαστ’ ἐπέτελλεν, ἔϊκτο δὲ θέσκελον αὐτῷ.                                | 0.757
108  | B4= D5 B4 B4-A4 F4 E4 B4-A4 B4 C5 D5= B4 G4 B4-A4 C5 D5 B4= A4= | ὣς φάτο, τοῖσι δὲ πᾶσιν ὑφ’ ἵμερον ὦρσε γόοιο·                                   | 0.716
109  | A4= D5 D5 G4= F4 F4 D5-B4 C5 D5 D5= B4 D5 D5= D5 B4 C5= E4=  | μυρομένοισι δὲ τοῖσι φάνη ῥοδοδάκτυλος Ἠὼς                                       | 0.727
110  | D5= D5 D5 D5= G4 E4 B4= D5 G4 G4= D5= A4= C5 C5 D5= A4=      | ἀμφὶ νέκυν ἐλεεινόν. ἀτὰρ κρείων Ἀγαμέμνων                                       | 0.739
111  | A4= D5-B4 D5= D5= D5= D5 D5 D5= D5 C5 D5= D5 B4 D5= B4=      | οὐρῆάς τ’ὄτρυνε καὶ ἀνέρας ἀξέμεν ὕλην                                           | 0.758
112  | D5= G4 A4 A4= A4 A4 D5-C5 A4 B4 A4= A4= F4= A4 A4 D5= A4=    | πάντοθεν ἐκ κλισιῶν· ἐπὶ δ’ἀνὴρ ἐσθλὸς ὀρώρει                                    | 0.703
113  | E4= C5 C5 F4= F4 A4 A4= G4 C5 C5= A4 C5 B4= A4 B4 D5-C5 F4=  | Μηριόνης θεράπων ἀγαπήνορος Ἰδομενῆος.                                           | 0.764
114  | B4= D5 B4 G4= B4 D5 B4= D5 D5 B4= C5= D5= C5 D5 B4= A4=      | οἳ δ’ἴσαν ὑλοτόμους πελέκεας ἐν χερσὶν ἔχοντες                                   | 0.721
115  | A4= C5= D5= D5= C5= C5 D5 D5= B4-G4 G4= D5 F4 F4= A4-F4      | σειράς τ’εὐπλέκτους· πρὸ δ’ἄρ’ οὐρῆες κίον αὐτῶν.                                | 0.721
116  | E4= G4 B4 B4= G4 B4 A4= B4 C5 F4= B4 A4 D5= A4 C5 B4-A4 F4=  | πολλὰ δ’ἄναντα κάταντα πάραντά τε δόχμιά τ’ἦλθον·                                | 0.755
117  | C5= D5 B4 G4= F4= A4= C5 D5 B4= G4 B4 D5= C5 A4 D5= C5=      | ἀλλ’ ὅτε δὴ κνημοὺς προσέβαν πολυπίδακος Ἴδης,                                   | 0.730
118  | B4= D5 D5 A4= A4-F4 A4= C5 D5 D5= A4 D5 D5= C5 F4 G4= D5-B4  | αὐτίκ’ ἄρα δρῦς ὑψικόμους ταναήκεϊ χαλκῷ                                         | 0.708
119  | D5= B4 C5 D5= D5 C5 A4= F4= A4= B4 D5 C5= D5 D5 B4= G4=      | τάμνον ἐπειγόμενοι· ταὶ δὲ μεγάλα κτυπέουσαι                                     | 0.735
120  | B4-A4 A4= A4= A4 D5 F4= A4 A4 A4= D5= A4= A4 G4 A4= A4=      | πῖπτον· τὰς μὲν ἔπειτα διαπλήσσοντες Ἀχαιοὶ                                      | 0.696
121  | D5= C5 A4 C5= D5 D5 B4= A4= C5= D5 B4 G4= A4 B4 B4-A4 F4=    | ἔκδεον ἡμιόνων· ταὶ δὲ χθόνα ποσσὶ δατεῦντο                                      | 0.709
122  | B4= D5 C5 D5= B4 D5 B4= A4 G4 E4= G4= D5= B4 D5 G4= A4=      | ἐλδόμεναι πεδίοιο διὰ ῥωπήϊα πυκνά.                                              | 0.729
