# Lyresong Tabulature Format
# Title: Iliad Book 2 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Iliad Book 2 - 877/877 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

  1  | B4= B4= B4= E4 F4 B4= E4 B4 B4= B4 B4 D5= C5 D5 B4= A4=      | Ἄλλοι μέν ῥα θεοί τε καὶ ἀνέρες ἱπποκορυσταὶ                                     | 0.767
  2  | A4-F4 A4= B4= D5 B4 B4= D5 D5 G4= D5 B4 D5= B4 D5 D5= C5=    | εὗδον παννύχιοι, Δία δ’οὐκ ἔχε νήδυμος ὕπνος,                                    | 0.773
  3  | B4= G4 A4 B4= D5= B4= A4 F4 A4= D5 B4 G4= E4 G4 B4-A4 B4=    | ἀλλ’ ὅ γε μερμήριζε κατὰ φρένα ὡς Ἀχιλῆα                                         | 0.732
  4  | A4= D5= A4= A4 D5 A4= F4 A4 A4= A4 A4 A4= G4 G4 B4= B4-A4    | τιμήσῃ, ὀλέσῃ δὲ πολέας ἐπὶ νηυσὶν Ἀχαιῶν.                                       | 0.750
  5  | D5= C5 D5 B4= G4 F4 G4= A4 G4 D5= B4= D5= B4 D5 B4= C5=      | Ἥδε δέ οἱ κατὰ θυμὸν ἀρίστη φαίνετο βουλή,                                       | 0.723
  6  | D5= B4 F4 G4= D5 D5 B4= E4 C5 D5= D5 D5 D5-B4 D5 D5 C5= A4=  | πέμψαι ἐπ’ Ἀτρεΐδῃ Ἀγαμέμνονι οὖλον ὄνειρον·                                     | 0.738
  7  | F4= G4= D5= D5= D5= D5 D5 D5= D5 D5 C5= A4 A4 D5= D5=        | καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα·                                         | 0.774
  8  | B4= D5 B4 B4-A4 C5 D5 B4= C5 D5 B4= D5 B4 B4-A4 F4 G4 E4= B4-A4 | βάσκ’ ἴθι οὖλε ὄνειρε θοὰς ἐπὶ νῆας Ἀχαιῶν·                                      | 0.710
  9  | D5= F4= F4= G4 G4 G4= G4 C5 C5= A4 C5 B4= A4 C5 A4= C5=      | ἐλθὼν ἐς κλισίην Ἀγαμέμνονος Ἀτρεΐδαο                                            | 0.778
 10  | G4= G4 B4 A4= F4 C5 A4= F4 F4 A4= D5 A4 G4= B4 C5 C5= F4=    | πάντα μάλ’ ἀτρεκέως ἀγορευέμεν ὡς ἐπιτέλλω·                                      | 0.757
 11  | A4= A4-G4 A4= B4 B4 A4= G4 G4 E4= G4 A4 G4= F4 F4 G4= D5=    | θωρῆξαί ἑ κέλευε κάρη κομόωντας Ἀχαιοὺς                                          | 0.754
 12  | E4= B4 D5 D5= C5-A4 C5= G4 D5 D5= D5 B4 G4= A4 D5 D5= F4=    | πανσυδίῃ· νῦν γάρ κεν ἕλοι πόλιν εὐρυάγυιαν                                      | 0.729
 13  | D5= B4= A4= G4 E4 G4= A4 B4 D5= C5 A4 D5= B4 D5 B4= C5=      | Τρώων· οὐ γὰρ ἔτ’ ἀμφὶς Ὀλύμπια δώματ’ ἔχοντες                                   | 0.757
 14  | G4= D5 B4 D5= D5= B4= B4 A4 D5= G4= A4= B4 D5 C5= F4=        | ἀθάνατοι φράζονται· ἐπέγναμψεν γὰρ ἅπαντας                                       | 0.677
 15  | D5= B4= C5= D5 D5 B4= D5= C5= D5 B4 D5= B4 G4 B4-A4 F4=      | Ἥρη λισσομένη, Τρώεσσι δὲ κήδε’ ἐφῆπται.                                         | 0.699
 16  | A4= D5 D5 D5-C5 D5 A4 F4= A4 A4 E4= G4= G4-F4 G4 B4 G4= E4=  | Ὣς φάτο, βῆ δ’ἄρ’ ὄνειρος ἐπεὶ τὸν μῦθον ἄκουσε·                                 | 0.698
 17  | C5= D5 D5 C5= D5= B4= G4 E4 F4= A4 B4 B4-A4 C5 D5 B4= B4-A4  | καρπαλίμως δ’ἵκανε θοὰς ἐπὶ νῆας Ἀχαιῶν,                                         | 0.703
 18  | B4-G4 E4 A4 F4= B4 D5 G4= G4 B4 D5= G4 A4 G4= G4 D5 C5= F4=  | βῆ δ’ἄρ’ ἐπ’ Ἀτρεΐδην Ἀγαμέμνονα· τὸν δὲ κίχανεν                                 | 0.763
 19  | D5= B4= D5= E4 B4 B4= C5 B4 A4= B4 E4 E4= G4 E4 E4= E4=      | εὕδοντ’ ἐν κλισίῃ, περὶ δ’ἀμβρόσιος κέχυθ’ ὕπνος.                                | 0.753
 20  | B4-A4 C5 B4 D5= B4 D5 B4-A4 B4= D5= D5 B4 B4-A4 F4 E4 G4= B4= | Στῆ δ’ἄρ’ ὑπὲρ κεφαλῆς Νηληΐῳ υἷι ἐοικώς                                         | 0.702
 21  | D5= G4 A4 A4= B4 D5 C5= D5 B4 D5= G4= G4-F4 E4 G4 D5= C5=    | Νέστορι, τόν ῥα μάλιστα γερόντων τῖ’ Ἀγαμέμνων·                                  | 0.727
 22  | F4-E4 G4 F4 A4= C5 G4 F4= F4 G4 G4= G4 G4 B4-A4 C5 A4 G4= A4= | τῷ μιν ἐεισάμενος προσεφώνεε θεῖος ὄνειρος·                                      | 0.738
 23  | D5= B4= D5= D5 C5 A4= F4 A4 D5= B4 D5 G4= A4 D5 C5= A4=      | εὕδεις Ἀτρέος υἱὲ δαΐφρονος ἱπποδάμοιο·                                          | 0.763
 24  | D5= G4= B4= D5 C5 F4= D5= D5= C5= D5= D5 D5 D5= D5=          | οὐ χρὴ παννύχιον εὕδειν βουληφόρον ἄνδρα                                         | 0.711
