# Lyresong Tabulature Format
# Title: Iliad Book 12 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Iliad Book 12 - 471/471 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

  1  | D5= F4 C5 C5= D5 D5 D5= B4 F4 G4= G4 G4 C5= C5 C5 B4= E4=    | ὣς ὃ μὲν ἐν κλισίῃσι Μενοιτίου ἄλκιμος υἱὸς                                      | 0.750
  2  | C5= D5-B4 G4= D5 D5 G4= G4= F4= D5 B4 B4= D5 D5 A4= C5=      | ἰᾶτ’ Εὐρύπυλον βεβλημένον· οἳ δὲ μάχοντο                                         | 0.686
  3  | G4= D5-C5 A4= A4= B4-A4 A4 A4 A4= F4 A4 B4= B4 D5 F4= F4=    | Ἀργεῖοι καὶ Τρῶες ὁμιλαδόν· οὐδ’ ἄρ’ ἔμελλε                                      | 0.755
  4  | D5= C5 D5 C5= D5= D5= G4 G4 C5-A4 E4= D5-B4 D5 D5 D5= D5=    | τάφρος ἔτι σχήσειν Δαναῶν καὶ τεῖχος ὕπερθεν                                     | 0.678
  5  | B4= D5 D5 D5= D5= B4= E4 B4 G4-F4 C5 C5 A4= A4 A4 C5= F4=    | εὐρύ, τὸ ποιήσαντο νεῶν ὕπερ, ἀμφὶ δὲ τάφρον                                     | 0.692
  6  | D5= G4 G4 G4= E4 A4 C5-A4 C5 D5 G4= G4= B4= D5 D5 D5= A4=    | ἤλασαν· οὐδὲ θεοῖσι δόσαν κλειτὰς ἑκατόμβας·                                     | 0.701
  7  | D5= D5= C5= D5-B4 D5= B4 G4 A4= C5= B4= D5 B4 D5= D5=        | ὄφρά σφιν νῆάς τε θοὰς καὶ ληΐδα πολλὴν                                          | 0.726
  8  | B4= D5 D5 B4= D5= B4= G4 E4 B4-A4 F4 D5 B4= D5 D5 C5= D5=    | ἐντὸς ἔχον ῥύοιτο· θεῶν δ’ἀέκητι τέτυκτο                                         | 0.694
  9  | G4= F4 A4 A4= F4 A4 C5= A4 D5 D5= B4 G4 G4= E4 E4 C5-B4 D5=  | ἀθανάτων· τὸ καὶ οὔ τι πολὺν χρόνον ἔμπεδον ἦεν.                                 | 0.785
 10  | G4= G4 A4 C5= A4= B4= B4 G4 E4= E4= E4= E4 A4 D5= B4=        | ὄφρα μὲν Ἕκτωρ ζωὸς ἔην καὶ μήνι’ Ἀχιλλεὺς                                       | 0.699
 11  | G4= G4 G4 G4= E4 A4 F4= G4 G4 D5= B4= A4= B4 B4 G4= G4=      | καὶ Πριάμοιο ἄνακτος ἀπόρθητος πόλις ἔπλεν,                                      | 0.755
 12  | B4= G4 A4 B4= A4 F4 B4-A4 E4 A4 C5= D5-C5 F4= F4 F4 A4-G4 A4= | τόφρα δὲ καὶ μέγα τεῖχος Ἀχαιῶν ἔμπεδον ἦεν.                                     | 0.666
 13  | B4= B4 A4 B4= B4 A4 B4= B4= B4= D5 D5 B4= A4 C5 E4= G4=      | αὐτὰρ ἐπεὶ κατὰ μὲν Τρώων θάνον ὅσσοι ἄριστοι,                                   | 0.737
 14  | C5= D5= B4= D5= B4= D5= B4= D5 B4 A4= B4 D5 B4= G4=          | πολλοὶ δ’Ἀργείων οἳ μὲν δάμεν, οἳ δὲ λίποντο,                                    | 0.735
 15  | D5= B4 A4 F4= G4 D5 B4= C5 D5 C5= D5 D5 B4= G4 B4 G4= B4-A4  | πέρθετο δὲ Πριάμοιο πόλις δεκάτῳ ἐνιαυτῷ,                                        | 0.763
 16  | B4= B4-G4 E4= F4= G4= B4 D5 B4= D5= D5= D5 D5 A4= E4=        | Ἀργεῖοι δ’ἐν νηυσὶ φίλην ἐς πατρίδ’ ἔβησαν,                                      | 0.732
 17  | D5= D5 D5 C5= D5 D5 A4= D5 G4 B4= D5= B4= D5 B4 D5= F4=      | δὴ τότε μητιόωντο Ποσειδάων καὶ Ἀπόλλων                                          | 0.740
 18  | B4-A4 C5 D5 B4= B4-A4 F4= E4 G4 B4-A4 D5 B4 C5= A4 C5 D5= B4= | τεῖχος ἀμαλδῦναι ποταμῶν μένος εἰσαγαγόντες.                                     | 0.677
 19  | D5= D5 G4 D5= D5= D5= D5 D5 A4= D5 B4 C5= F4 D5 G4= A4=      | ὅσσοι ἀπ’ Ἰδαίων ὀρέων ἅλα δὲ προρέουσι,                                         | 0.720
 20  | B4-A4 C5= D5= D5 C5 A4= C5 D5 B4= G4= E4= G4 D5 B4= D5=      | ’Ρῆσός θ’Ἑπτάπορός τε Κάρησός τε ’Ροδίος τε                                      | 0.717
 21  | D5= B4= G4= A4 C5 D5= D5= B4= B4-G4 D5= C5 D5 C5= D5=        | Γρήνικός τε καὶ Αἴσηπος δῖός τε Σκάμανδρος                                       | 0.713
