# Lyresong Tabulature Format
# Title: Odyssey Book 24 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Odyssey Book 24 - 548/548 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

  1  | G4= A4-F4 A4= C5= G4= B4= D5= C5 A4 G4= G4 A4 D5-B4 G4=      | Ἑρμῆς δὲ ψυχὰς Κυλλήνιος ἐξεκαλεῖτο                                              | 0.745
  2  | F4= C5-A4 B4= D5= D5= D5 B4 G4= D5= A4= A4 A4 A4= D5=        | ἀνδρῶν μνηστήρων· ἔχε δὲ ῥάβδον μετὰ χερσὶ                                       | 0.719
  3  | E4= C5= D5= D5= C5= G4-F4 E4= G4-F4 C5= A4 C5 C5= C5=        | καλὴν χρυσείην, τῇ τ’ἀνδρῶν ὄμματα θέλγει                                        | 0.753
  4  | C5-A4 A4 D5 B4= B4= A4-F4 G4 F4 A4= D5= B4= D5 D5 D5= D5=    | ὦν ἐθέλει, τοὺς δ’αὖτε καὶ ὑπνώοντας ἐγείρει·                                    | 0.697
  5  | B4-G4 D5 D5 C5= D5= G4= A4= A4= D5= D5= D5 D5 C5= A4=        | τῇ ῥ’ἄγε κινήσας, ταὶ δὲ τρίζουσαι ἕποντο.                                       | 0.722
  6  | C5= C5 G4 E4= F4 G4 G4= B4 D5-C5 C5= G4= E4= B4 B4 G4= G4=   | ὡς δ’ὅτε νυκτερίδες μυχῷ ἄντρου θεσπεσίοιο                                       | 0.714
  7  | D5= C5= D5= B4 D5 G4= F4 A4 A4= B4 G4 G4= A4 D5 G4= F4=      | τρίζουσαι ποτέονται, ἐπεί κέ τις ἀποπέσῃσιν                                      | 0.759
  8  | G4= D5 D5-B4 B4= D5= D5= D5 D5 C5= D5= A4= F4 D5 D5= A4=     | ὁρμαθοῦ ἐκ πέτρης, ἀνά τ’ἀλλήλῃσιν ἔχονται,                                      | 0.682
  9  | A4= G4= G4= G4= G4-F4 G4 B4 D5= C5 B4 B4-A4 B4 D5 B4= B4=    | ὣς αἱ τετριγυῖαι ἅμ’ ἤϊσαν· ἦρχε δ’ἄρα σφιν                                      | 0.700
 10  | B4= D5= C5= D5 D5 B4= D5 F4 G4= D5= C5= D5 D5 B4= A4=        | Ἑρμείας ἀκάκητα κατ’ εὐρώεντα κέλευθα.                                           | 0.707
 11  | C5= D5 B4 G4= F4 G4 B4-A4 B4 D5 B4= D5= B4= D5 B4 D5= B4=    | πὰρ δ’ἴσαν Ὠκεανοῦ τε ῥοὰς καὶ Λευκάδα πέτρην,                                   | 0.709
 12  | G4= G4 B4 C5= D5 D5 G4= G4 D5 D5= C5= C5-A4 E4 G4 D5= F4=    | ἠδὲ παρ’ Ἠελίοιο πύλας καὶ δῆμον ὀνείρων                                         | 0.719
 13  | D5= C5 D5 B4-A4 C5 D5 C5= D5 F4 A4= B4 G4 E4= G4= B4-A4 B4=  | ἤϊσαν· αἶψα δ’ἵκοντο κατ’ ἀσφοδελὸν λειμῶνα,                                     | 0.712
 14  | D5= D5 D5 D5= G4= G4= E4= C5= D5= D5= G4 B4 D5= A4=          | ἔνθα τε ναίουσι ψυχαί, εἴδωλα καμόντων.                                          | 0.734
 15  | C5-A4 A4= C5= D5= D5= G4= B4= B4 D5 D5= D5 D5 B4-G4 A4=      | εὗρον δὲ ψυχὴν Πηληϊάδεω Ἀχιλῆος                                                 | 0.747
 16  | D5= A4= C5= D5-B4 B4= D5 D5 D5= D5 B4 G4= B4 D5 F4= A4=      | καὶ Πατροκλῆος καὶ ἀμύμονος Ἀντιλόχοιο                                           | 0.760
 17  | D5= B4= D5= A4 D5 B4= D5 D5 A4= B4-G4 D5= B4 D5 F4= C5=      | Αἴαντός θ’,ὃς ἄριστος ἔην εἶδός τε δέμας τε                                      | 0.678
 18  | D5-B4 D5= G4= B4 A4 A4-F4 F4 D5 D5= B4 E4 G4= D5 D5 B4= C5=  | τῶν ἄλλων Δαναῶν μετ’ ἀμύμονα Πηλεΐωνα.                                          | 0.719
