# Lyresong Tabulature Format
# Title: Iliad Book 5 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Iliad Book 5 - 909/909 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

  1  | F4= C5-A4 A4= D5 D5 B4= A4 D5 D5= B4 G4 G4= E4 B4 D5= A4=    | Ἔνθ’ αὖ Τυδεΐδῃ Διομήδεϊ Παλλὰς Ἀθήνη                                            | 0.752
  2  | B4-A4 C5 D5 C5= D5= D5= C5 D5 D5= B4= A4= F4 G4 B4-A4 C5=    | δῶκε μένος καὶ θάρσος, ἵν’ ἔκδηλος μετὰ πᾶσιν                                    | 0.681
  3  | D5= D5= G4= B4 D5 G4= A4 A4 C5= D5 C5 F4= F4 D5 A4= G4=      | Ἀργείοισι γένοιτο ἰδὲ κλέος ἐσθλὸν ἄροιτο·                                       | 0.751
  4  | A4-F4 A4 G4 B4= D5 D5 B4= G4 E4 A4= D5 A4 C5= D5 B4 D5= A4-F4 | δαῖέ οἱ ἐκ κόρυθός τε καὶ ἀσπίδος ἀκάματον πῦρ                                   | 0.771
  5  | G4= A4 F4 C5= C5= B4-G4 B4 D5 D5= G4 G4 G4= B4 D5 G4= A4=    | ἀστέρ’ ὀπωρινῷ ἐναλίγκιον, ὅς τε μάλιστα                                         | 0.722
  6  | B4= D5= B4= D5= C5= D5 B4 D5= D5 C5 D5= B4 G4 B4-A4 F4=      | λαμπρὸν παμφαίνῃσι λελουμένος ὠκεανοῖο·                                          | 0.739
  7  | B4-A4 B4= A4= B4-A4 B4-A4 F4 A4 G4= E4= F4= G4 B4 D5= C5=    | τοῖόν οἱ πῦρ δαῖεν ἀπὸ κρατός τε καὶ ὤμων,                                       | 0.719
  8  | A4-F4 C5 F4 A4= A4 D5 D5= D5 D5 C5= A4-F4 E4= G4 D5 B4= C5=  | ὦρσε δέ μιν κατὰ μέσσον ὅθι πλεῖστοι κλονέοντο.                                  | 0.721
  9  | B4-A4 C5 D5 C5= D5= C5= D5 D5 C5= A4= F4= G4 B4 D5= B4=      | Ἦν δέ τις ἐν Τρώεσσι Δάρης ἀφνειὸς ἀμύμων                                        | 0.687
 10  | A4= A4= D5= D5= D5= D5 D5 B4= C5 F4 D5= D5 D5 D5= G4=        | ἱρεὺς Ἡφαίστοιο· δύω δέ οἱ υἱέες ἤστην                                           | 0.768
 11  | G4= G4= B4= B4-A4 B4= G4 D5 G4= G4-F4 A4= D5 C5 D5= C5=      | Φηγεὺς Ἰδαῖός τε μάχης εὖ εἰδότε πάσης.                                          | 0.723
 12  | G4= G4 F4 G4= E4= D5= G4 G4 C5= D5 B4 G4= D5= D5= D5=        | Τώ οἱ ἀποκρινθέντε ἐναντίω ὁρμηθήτην·                                            | 0.711
 13  | F4= F4 A4 D5= B4= B4= A4 A4 A4= A4 G4 D5= G4 A4 A4= A4=      | τὼ μὲν ἀφ’ ἵπποιιν, ὃ δ’ἀπὸ χθονὸς ὄρνυτο πεζός.                                 | 0.735
 14  | D5= D5 E4 E4= A4 C5 C5-B4 E4 E4 A4= A4= A4= G4 A4 A4= A4=    | Οἳ δ’ὅτε δὴ σχεδὸν ἦσαν ἐπ’ ἀλλήλοισιν ἰόντες                                    | 0.695
