# Lyresong Tabulature Format
# Title: Odyssey Book 19 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Odyssey Book 19 - 604/604 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

  1  | E4= E4 A4 B4= G4 D5 D5= D5 B4 D5= B4 G4 D5-B4 D5 G4 F4= A4=  | αὐτὰρ ὁ ἐν μεγάρῳ ὑπελείπετο δῖος Ὀδυσσεύς,                                      | 0.752
  2  | B4= D5= D5= D5 D5 A4= F4 G4 D5= D5= B4= D5= D5= C5=          | μνηστήρεσσι φόνον σὺν Ἀθήνῃ μερμηρίζων·                                          | 0.756
  3  | A4-G4 G4 B4 G4= B4 A4 B4= D5 A4 C5= A4 C5 B4= E4 F4 A4= A4=  | αἶψα δὲ Τηλέμαχον ἔπεα πτερόεντα προσηύδα·                                       | 0.782
  4  | D5= D5 D5 D5= B4= D5= B4 E4 D5= F4 G4 G4= D5 D5 D5= C5=      | Τηλέμαχε, χρὴ τεύχε’ ἀρήϊα κατθέμεν εἴσω                                         | 0.719
  5  | D5= D5 D5 D5= D5= B4= A4-F4 F4= G4 A4 C5-A4 A4 D5 G4= C5=    | πάντα μάλ’· αὐτὰρ μνηστῆρας μαλακοῖς ἐπέεσσι                                     | 0.726
  6  | B4= C5= C5= D5 C5 C5= C5 A4 F4= A4-G4 G4= A4 C5 A4= C5=      | παρφάσθαι, ὅτε κέν σε μεταλλῶσιν ποθέοντες·                                      | 0.724
  7  | B4= B4= D5-B4 B4 D5 A4= F4 C5 C5= D5 D5 D5-B4 E4 G4 D5= D5=  | ἐκ καπνοῦ κατέθηκ’, ἐπεὶ οὐκέτι τοῖσιν ἐῴκει                                     | 0.736
  8  | F4-E4 B4 C5 D5= D5= B4= A4 G4 A4= A4 D5 B4= G4 A4 A4= B4=    | οἷά ποτε Τροίηνδε κιὼν κατέλειπεν Ὀδυσσεύς,                                      | 0.713
  9  | B4= C5 D5 D5= B4= D5= D5= C5= A4 G4 D5= B4 G4 B4= D5=        | ἀλλὰ κατῄκισται, ὅσσον πυρὸς ἵκετ’ ἀϋτμή.                                        | 0.706
 10  | B4= D5 C5 D5= D5 B4 B4-A4 B4 G4 F4= E4 B4 D5= B4 D5 D5= C5=  | πρὸς δ’ἔτι καὶ τόδε μεῖζον ἐνὶ φρεσὶν ἔμβαλε δαίμων                              | 0.734
 11  | G4= B4= D5= B4= D5= C5 D5 B4= D5= G4= E4 B4 D5= C5-A4        | μή πως οἰνωθέντες, ἔριν στήσαντες ἐν ὑμῖν,                                       | 0.716
 12  | G4= D5= B4= D5= D5= C5 D5 A4= D5= D5= A4 F4 A4-F4 C5=        | ἀλλήλους τρώσητε καταισχύνητέ τε δαῖτα                                           | 0.708
 13  | G4= G4= B4= E4= A4= G4 G4 D5= D5 B4 D5= D5 D5 C5= D5=        | καὶ μνηστύν· αὐτὸς γὰρ ἐφέλκεται ἄνδρα σίδηρος.                                  | 0.758
 14  | G4= D5 B4 A4= A4 F4 A4= D5 D5 G4= C5 B4 C5= G4 G4 A4= A4=    | ὣς φάτο, Τηλέμαχος δὲ φίλῳ ἐπεπείθετο πατρί,                                     | 0.758
 15  | C5= D5 B4 C5= D5 C5 B4= D5 D5 B4= G4 F4 A4= D5= C5= D5=      | ἐκ δὲ καλεσσάμενος προσέφη τροφὸν Εὐρύκλειαν·                                    | 0.762
 16  | C5-B4 C5 A4 F4= A4 B4 E4= E4 B4 G4= G4 C5 C5= A4 A4 D5-C5 D5= | μαῖ’, ἄγε δή μοι ἔρυξον ἐνὶ μεγάροισι γυναῖκας,                                  | 0.761
 17  | D5= E4 F4 C5= G4 G4 G4= G4 B4 C5= A4 C5 B4= G4 G4 E4= G4=    | ὄφρα κεν ἐς θάλαμον καταθείομαι ἔντεα πατρὸς                                     | 0.789
 18  | F4= A4 A4 F4= A4 A4 C5-B4 G4 B4 G4= D5 A4 A4= A4 F4 D5= A4=  | καλά, τά μοι κατὰ οἶκον ἀκηδέα καπνὸς ἀμέρδει                                    | 0.729
 19  | B4= D5 B4 A4= D5 D5 C5= D5 G4 E4= F4 F4 C5= F4 F4 F4-E4 G4=  | πατρὸς ἀποιχομένοιο· ἐγὼ δ’ἔτι νήπιος ἦα.                                        | 0.760
 20  | C5-B4 D5 D5 B4= B4 B4 D5= A4 E4 B4= B4 B4 A4= E4 G4 B4= B4=  | νῦν δ’ἐθέλω καταθέσθαι, ἵν’ οὐ πυρὸς ἵξετ’ ἀϋτμή.                                | 0.775
 21  | A4= A4-F4 F4= G4 D5 D5= B4 D5 G4= G4 D5 C5= D5= A4= G4=      | τὸν δ’αὖτε προσέειπε φίλη τροφὸς Εὐρύκλεια·                                      | 0.732
 22  | A4= B4= D5= A4 F4 A4= F4 E4 A4= C5 D5 D5= G4 G4 G4= E4=      | αἲ γὰρ δή ποτε, τέκνον, ἐπιφροσύνας ἀνέλοιο                                      | 0.764
 23  | D5= A4= D5= D5= D5= B4= D5= D5 D5 D5= D5 B4 D5= G4=          | οἴκου κήδεσθαι καὶ κτήματα πάντα φυλάσσειν.                                      | 0.736
 24  | B4= A4 G4 B4= C5 D5 D5= G4 G4 E4= D5 D5 D5= G4 G4 F4= E4=    | ἀλλ’ ἄγε, τίς τοι ἔπειτα μετοιχομένη φάος οἴσει;                                 | 0.757
 25  | G4= F4= G4= D5= C5= D5= G4= D5 G4 G4= B4 D5 B4= G4=          | δμῳὰς δ’οὐκ εἴας προβλωσκέμεν, αἵ κεν ἔφαινον.                                   | 0.732
 26  | B4= B4-A4 C5= D5 B4 D5= G4= B4= D5 B4 G4= D5 B4 D5= B4=      | τὴν δ’αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα·                                       | 0.691
