# Lyresong Tabulature Format
# Title: Odyssey Book 19 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Odyssey Book 19 - 604/604 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

  1  | E4= G4 G4 G4= G4 D5 G4= G4 A4 D5= G4 G4 D5-C5 A4 G4 E4= G4=  | αὐτὰρ ὁ ἐν μεγάρῳ ὑπελείπετο δῖος Ὀδυσσεύς,                                      | 0.741
  2  | B4= D5= B4= D5 D5 B4= A4 C5 D5= B4= D5= B4= D5= C5=          | μνηστήρεσσι φόνον σὺν Ἀθήνῃ μερμηρίζων·                                          | 0.712
  3  | B4-A4 C5 D5 C5= D5 C5 D5= D5 B4 D5= G4 D5 B4= A4 B4 D5= B4=  | αἶψα δὲ Τηλέμαχον ἔπεα πτερόεντα προσηύδα·                                       | 0.752
  4  | B4= D5 D5 B4= D5= D5= C5 D5 D5= B4 G4 A4= D5 A4 D5= C5=      | Τηλέμαχε, χρὴ τεύχε’ ἀρήϊα κατθέμεν εἴσω                                         | 0.726
  5  | D5= G4 D5 D5= A4= C5= A4-F4 E4= F4 A4 C5-A4 A4 D5 B4= D5=    | πάντα μάλ’· αὐτὰρ μνηστῆρας μαλακοῖς ἐπέεσσι                                     | 0.715
  6  | B4= D5= D5= D5 D5 D5= A4 F4 G4= C5-A4 D5= B4 D5 C5= C5=      | παρφάσθαι, ὅτε κέν σε μεταλλῶσιν ποθέοντες·                                      | 0.719
  7  | E4= G4= B4-G4 G4 D5 D5= C5 A4 F4= D5 G4 B4-G4 B4 C5 D5= B4=  | ἐκ καπνοῦ κατέθηκ’, ἐπεὶ οὐκέτι τοῖσιν ἐῴκει                                     | 0.728
  8  | B4-A4 C5 D5 B4= D5= B4= G4 E4 B4= A4 D5 B4= C5 A4 C5= D5=    | οἷά ποτε Τροίηνδε κιὼν κατέλειπεν Ὀδυσσεύς,                                      | 0.707
  9  | B4= D5 B4 D5= C5= A4= D5= C5= D5 B4 D5= B4 G4 F4= G4=        | ἀλλὰ κατῄκισται, ὅσσον πυρὸς ἵκετ’ ἀϋτμή.                                        | 0.696
 10  | C5= D5 C5 B4= D5 B4 B4-A4 F4 G4 E4= A4 B4 D5= B4 D5 D5= C5=  | πρὸς δ’ἔτι καὶ τόδε μεῖζον ἐνὶ φρεσὶν ἔμβαλε δαίμων                              | 0.742
 11  | C5= A4= C5= D5= D5= B4 D5 C5= D5= B4= G4 A4 B4= B4-A4        | μή πως οἰνωθέντες, ἔριν στήσαντες ἐν ὑμῖν,                                       | 0.702
 12  | B4= D5= G4= D5= D5= B4 D5 B4= D5= D5= D5 C5 C5-A4 F4=        | ἀλλήλους τρώσητε καταισχύνητέ τε δαῖτα                                           | 0.720
 13  | G4= F4= G4= A4= G4= A4 B4 D5= C5 D5 D5= C5 D5 B4= A4=        | καὶ μνηστύν· αὐτὸς γὰρ ἐφέλκεται ἄνδρα σίδηρος.                                  | 0.740
 14  | A4= G4 G4 E4= B4 F4 G4= G4 G4 G4= G4 F4 B4= G4 B4 B4= C5=    | ὣς φάτο, Τηλέμαχος δὲ φίλῳ ἐπεπείθετο πατρί,                                     | 0.777
 15  | B4= A4 A4 A4= D5 G4 F4= A4 D5 A4= A4 A4 B4= D5= A4= A4=      | ἐκ δὲ καλεσσάμενος προσέφη τροφὸν Εὐρύκλειαν·                                    | 0.753
 16  | F4-E4 G4 G4 G4= B4 D5 E4= B4 B4 A4= C5 C5 A4= G4 B4 D5-C5 A4= | μαῖ’, ἄγε δή μοι ἔρυξον ἐνὶ μεγάροισι γυναῖκας,                                  | 0.769
 17  | A4= E4 A4 C5= D5 B4 B4= B4 G4 C5= A4 B4 D5= D5 G4 A4= E4=    | ὄφρα κεν ἐς θάλαμον καταθείομαι ἔντεα πατρὸς                                     | 0.759
 18  | E4= A4 C5 C5= C5 G4 D5-B4 G4 G4 D5= D5 G4 E4= G4 G4 D5= F4=  | καλά, τά μοι κατὰ οἶκον ἀκηδέα καπνὸς ἀμέρδει                                    | 0.744
 19  | F4= C5 A4 A4= G4 A4 F4= F4 G4 D5= B4 G4 D5= D5 D5 A4-G4 G4=  | πατρὸς ἀποιχομένοιο· ἐγὼ δ’ἔτι νήπιος ἦα.                                        | 0.758
 20  | D5-C5 C5 C5 C5= B4 D5 D5= G4 A4 G4= C5 D5 G4= G4 C5 A4= C5=  | νῦν δ’ἐθέλω καταθέσθαι, ἵν’ οὐ πυρὸς ἵξετ’ ἀϋτμή.                                | 0.751
 21  | D5= D5-B4 C5= A4 D5 D5= D5 D5 G4= G4 A4 C5= D5= B4= G4=      | τὸν δ’αὖτε προσέειπε φίλη τροφὸς Εὐρύκλεια·                                      | 0.740
 22  | D5= D5= A4= B4 G4 B4= B4 G4 A4= A4 A4 G4= F4 A4 E4= F4=      | αἲ γὰρ δή ποτε, τέκνον, ἐπιφροσύνας ἀνέλοιο                                      | 0.763
 23  | D5= C5= D5= D5= D5= B4= D5= D5 D5 D5= A4 B4 D5= B4=          | οἴκου κήδεσθαι καὶ κτήματα πάντα φυλάσσειν.                                      | 0.744
 24  | B4= C5 F4 A4= C5 G4 G4= G4 E4 D5= B4 D5 C5= D5 A4 D5= G4=    | ἀλλ’ ἄγε, τίς τοι ἔπειτα μετοιχομένη φάος οἴσει;                                 | 0.761
 25  | D5= D5= D5= D5= D5= D5= D5= D5 G4 F4= A4 D5 G4= B4=          | δμῳὰς δ’οὐκ εἴας προβλωσκέμεν, αἵ κεν ἔφαινον.                                   | 0.775
 26  | B4= B4-A4 C5= D5 B4 G4= E4= G4= D5 C5 D5= D5 C5 D5= C5=      | τὴν δ’αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα·                                       | 0.695
 27  | G4-F4 A4 B4 B4= B4 A4 B4= C5 D5 D5= C5 D5 G4= A4 G4 G4-F4 E4= | ξεῖνος ὅδ’· οὐ γὰρ ἀεργὸν ἀνέξομαι ὅς κεν ἐμῆς γε                                | 0.763
 28  | B4= B4 A4 B4= B4= G4= E4= B4= B4 E4 E4= G4= B4= D5=          | χοίνικος ἅπτηται, καὶ τηλόθεν εἰληλουθώς.                                        | 0.732
 29  | G4= D5 D5 D5= D5= A4= A4-F4 D5= C5 D5 D5= D5 D5 B4-G4 D5=    | ὣς ἄρ’ ἐφώνησεν, τῇ δ’ἄπτερος ἔπλετο μῦθος.                                      | 0.719
 30  | D5= D5= D5= C5 D5 A4= C5 D5 B4= A4-F4 A4= B4 G4 D5= A4=      | κλήϊσεν δὲ θύρας μεγάρων εὖ ναιεταόντων.                                         | 0.701
 31  | B4= A4 A4 A4= D5= A4= F4 A4 G4= B4= D5= A4 A4 A4= B4=        | τὼ δ’ἄρ’ ἀναΐξαντ’ Ὀδυσεὺς καὶ φαίδιμος υἱὸς                                     | 0.681
 32  | A4= D5 G4 A4= F4 F4 F4= A4 C5 A4= D5 B4 B4= F4 C5 C5= C5=    | ἐσφόρεον κόρυθάς τε καὶ ἀσπίδας ὀμφαλοέσσας                                      | 0.751
 33  | G4= F4 G4 G4= F4 D5 G4= B4 D5 C5= A4 D5 B4= G4 D5 D5= B4=    | ἔγχεά τ’ὀξυόεντα· πάροιθε δὲ Παλλὰς Ἀθήνη,                                       | 0.760
 34  | D5= B4= D5= B4 D5 C5= D5 D5 B4= A4 F4 E4= G4 A4 D5= C5=      | χρύσεον λύχνον ἔχουσα, φάος περικαλλὲς ἐποίει.                                   | 0.751
 35  | F4= C5 A4 E4= A4 F4 A4= G4 G4 A4= A4 A4 C5= F4 A4 D5-C5 B4=  | δὴ τότε Τηλέμαχος προσεφώνεεν ὃν πατέρ’ αἶψα·                                    | 0.779
 36  | D5-B4 D5 A4 C5-A4 D5 C5 C5-A4 F4 A4 B4= E4= A4-F4 G4 B4 C5-A4 B4= | ὧ πάτερ, ἦ μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι.                                   | 0.705
 37  | D5= B4= D5= B4-G4 D5= D5 D5 C5= D5= D5= A4 A4 D5= D5=        | ἔμπης μοι τοῖχοι μεγάρων καλαί τε μεσόδμαι,                                      | 0.722
